Date,Open,High,Low,Close,Volume,Day_Perc_Change,Close_stationary,Polarity,Subjectivity
2001-02-16,4458.72998046875,4462.10986328125,4315.9501953125,4330.31982421875,0,-2.4261074150699002,-107.67041015625,-0.015566893424036289,0.13403628117913832
2001-02-19,4363.7900390625,4378.06005859375,4302.10009765625,4350.64990234375,0,0.4694821387394299,20.330078125,0.09879176379176378,0.1859013209013209
2001-02-21,4338.31005859375,4362.5,4285.18994140625,4302.22998046875,0,-1.3073492864834058,-56.990234375,0.03180415263748596,0.14847783389450056
2001-02-22,4252.27001953125,4286.6298828125,4190.9599609375,4262.5498046875,0,-0.9223164721874455,-39.68017578125,-0.029158967726040895,0.1383222468588322
2001-02-23,4261.81005859375,4277.35986328125,4118.08984375,4122.16015625,0,-3.2935603070986863,-140.3896484375,0.06560483870967741,0.16826612903225804
2001-02-26,4168.7099609375,4174.85009765625,4074.1201171875,4112.68994140625,0,-0.22973912911634642,-9.47021484375,0.01111793611793612,0.1062039312039312
2001-02-27,4140.6298828125,4156.02978515625,4020.679931640625,4069.679931640625,0,-1.0457878025912803,-43.010009765625,0.02954545454545454,0.1
2001-02-28,4070.3701171875,4264.02001953125,4056.39990234375,4247.0400390625,0,4.35808492070715,177.360107421875,-0.00048701298701299016,0.20075757575757572
2001-03-01,4288.22998046875,4386.97998046875,4215.27001953125,4271.64990234375,0,0.5794591775659885,24.60986328125,0.09990817263544538,0.21881313131313135
2001-03-02,4323.18017578125,4341.669921875,4077.419921875,4095.159912109375,0,-4.1316585925625375,-176.489990234375,-0.025,0.45
2001-03-05,4073.72998046875,4127.1201171875,3947.7099609375,3998.1201171875,0,-2.369621626616547,-97.039794921875,0.0,0.0
2001-03-09,3986.820068359375,3986.820068359375,3821.590087890625,3881.9599609375,0,-4.31310255995796,-174.97998046875,-0.06666666666666667,0.08333333333333333
2001-03-13,3605.530029296875,3777.47998046875,3436.75,3540.64990234375,0,-6.030961538498925,-227.239990234375,0.0,0.0
2001-03-14,3508.1298828125,3757.1201171875,3493.93994140625,3725.030029296875,0,5.207522122734409,184.380126953125,0.02038239538239538,0.07689393939393939
2001-03-15,3666.199951171875,3823.780029296875,3661.840087890625,3819.860107421875,0,2.545753386661964,94.830078125,0.02679924242424243,0.13585858585858587
2001-03-16,3752.360107421875,3867.469970703125,3696.52001953125,3745.739990234375,0,-1.9403882630017466,-74.1201171875,0.0,0.0
2001-03-19,3728.510009765625,3774.68994140625,3680.260009765625,3722.489990234375,0,-0.6207051226357341,-23.25,0.04392230576441102,0.18536967418546366
2001-03-20,3736.090087890625,3740.070068359375,3644.510009765625,3672.39990234375,0,-1.3456070539351828,-50.090087890625,0.03281425364758699,0.10061728395061727
2001-03-21,3633.219970703125,3801.780029296875,3618.139892578125,3791.070068359375,0,3.2314064146415244,118.670166015625,0.006666666666666668,0.1325
2001-03-22,3785.9599609375,3818.030029296875,3708.800048828125,3713.969970703125,0,-2.0337291652753775,-77.10009765625,0.08786525974025974,0.23760146103896101
2001-03-23,3735.510009765625,3743.830078125,3561.010009765625,3635.280029296875,0,-2.118755456478627,-78.68994140625,0.05248917748917749,0.14222582972582976
2001-03-26,3640.469970703125,3654.0400390625,3600.389892578125,3636.320068359375,0,0.028609599648943274,1.0400390625,0.037987405106970316,0.13129313319530714
2001-03-27,3634.47998046875,3712.27001953125,3631.2900390625,3694.820068359375,0,1.6087692749883198,58.5,0.004261363636363633,0.12214725378787879
2001-03-28,3736.5400390625,3792.760009765625,3736.5400390625,3788.2099609375,0,2.5275897296831884,93.389892578125,0.004334038054968284,0.2256871035940803
2001-03-29,3739.6298828125,3799.679931640625,3721.449951171875,3751.56005859375,0,-0.9674728360272833,-36.64990234375,0.006639566395663955,0.06978319783197832
2001-03-30,3714.110107421875,3723.72998046875,3589.929931640625,3604.3798828125,0,-3.9231725864044886,-147.18017578125,0.01747709654686399,0.10896758280479209
2001-04-04,3558.47998046875,3577.25,3511.1201171875,3565.64990234375,0,-1.0918168691696373,-39.360107421875,-0.012534435261707987,0.05847107438016529
2001-04-06,3663.739990234375,3676.820068359375,3558.1298828125,3576.0,0,0.2902724030602766,10.35009765625,0.03529411764705883,0.06911764705882353
2001-04-09,3570.530029296875,3579.239990234375,3502.43994140625,3544.080078125,0,-0.8926152649608499,-31.919921875,0.02694805194805195,0.12104978354978357
2001-04-10,3542.43994140625,3542.43994140625,3342.110107421875,3458.389892578125,0,-2.4178399939600026,-85.690185546875,0.005357142857142856,0.06071428571428571
2001-04-11,3476.409912109375,3481.14990234375,3298.1201171875,3325.4599609375,0,-3.843694197866443,-132.929931640625,-0.03142857142857143,0.15678571428571428
2001-04-12,3254.52001953125,3264.570068359375,3120.1298828125,3183.77001953125,0,-4.260762212464142,-141.68994140625,0.03771043771043771,0.14483726150392817
2001-04-16,3172.14990234375,3258.43994140625,3096.510009765625,3251.6201171875,0,2.131124334986967,67.85009765625,0.012424242424242424,0.22116161616161611
2001-04-17,3231.93994140625,3331.780029296875,3220.64990234375,3312.2900390625,0,1.8658367118074226,60.669921875,-0.01185897435897436,0.025961538461538463
2001-04-18,3311.199951171875,3442.64990234375,3311.199951171875,3438.75,0,3.8179011936192886,126.4599609375,0.07555555555555554,0.20013888888888892
2001-04-19,3552.169921875,3621.030029296875,3471.030029296875,3574.080078125,0,3.935443929480198,135.330078125,0.00035511363636363605,0.10561079545454545
2001-04-20,3620.89990234375,3620.89990234375,3523.739990234375,3583.0400390625,0,0.250692786441431,8.9599609375,0.052948758417508415,0.15126920244107742
2001-04-23,3583.419921875,3637.360107421875,3561.9599609375,3587.010009765625,0,0.11079894893286646,3.969970703125,-0.004411764705882354,0.1196078431372549
2001-04-24,3547.22998046875,3593.840087890625,3526.360107421875,3589.989990234375,0,0.08307700454242006,2.97998046875,0.03890374331550803,0.14487522281639928
2001-04-25,3586.93994140625,3639.110107421875,3569.7099609375,3600.830078125,0,0.3019531508475781,10.840087890625,0.026473063973063975,0.07975589225589225
2001-04-26,3649.360107421875,3651.7900390625,3547.4599609375,3557.18994140625,0,-1.211946572648992,-43.64013671875,0.06321789321789321,0.13784271284271285
2001-04-27,3389.219970703125,3458.77001953125,3357.830078125,3422.760009765625,0,-3.779104682486578,-134.429931640625,0.05312499999999999,0.1296875
2001-05-02,3565.530029296875,3586.639892578125,3530.25,3538.419921875,0,0.5472899852988045,19.260009765625,0.05481162981162982,0.1631859131859132
2001-05-03,3528.699951171875,3551.800048828125,3479.81005859375,3494.47998046875,0,-1.2417955578027162,-43.93994140625,0.07608799029253574,0.2085268267086449
2001-05-04,3471.949951171875,3521.919921875,3465.5,3514.590087890625,0,0.5754821184918546,20.110107421875,0.053694581280788176,0.12955665024630542
2001-05-07,3562.969970703125,3573.18994140625,3539.4599609375,3544.81005859375,0,0.859843394176929,30.219970703125,0.012311762311762314,0.17755392755392757
2001-05-08,3544.860107421875,3587.070068359375,3544.860107421875,3580.3701171875,0,1.003158364086132,35.56005859375,0.01862934362934363,0.09237451737451736
2001-05-09,3580.3701171875,3629.64990234375,3569.139892578125,3586.580078125,0,0.1734446644968024,6.2099609375,0.03302785923753666,0.1983993157380254
2001-05-11,3564.64990234375,3577.7900390625,3545.18994140625,3559.77001953125,0,-0.2382106722157884,-8.5,-0.01734496124031008,0.0816860465116279
2001-05-14,3552.550048828125,3577.280029296875,3536.570068359375,3568.929931640625,0,0.25731752498385774,9.159912109375,0.03143939393939394,0.14731934731934732
2001-05-15,3480.419921875,3579.35009765625,3420.139892578125,3576.9599609375,0,0.22499823338317793,8.030029296875,-0.004871995820271683,0.16460292580982236
2001-05-16,3585.7900390625,3630.260009765625,3585.7900390625,3592.06005859375,0,0.42214891475307326,15.10009765625,-0.04375,0.06875
2001-05-17,3607.4599609375,3675.449951171875,3607.4599609375,3669.760009765625,0,2.1631027851548135,77.699951171875,0.03897058823529412,0.07745098039215687
2001-05-18,3674.419921875,3700.8798828125,3648.360107421875,3655.030029296875,0,-0.4013881133793973,-14.72998046875,0.020191919191919195,0.1736161616161616
2001-05-22,3643.2900390625,3663.159912109375,3630.030029296875,3640.60009765625,0,0.013735886008237053,0.5,0.03005079136031517,0.13527365491651208
2001-05-25,3686.159912109375,3700.659912109375,3647.35009765625,3659.81005859375,0,-0.6350427043930407,-23.389892578125,0.0,0.0
2001-05-28,3663.06005859375,3728.050048828125,3663.06005859375,3720.14990234375,0,1.6487151733001415,60.33984375,0.03961499493414387,0.11589553078914779
2001-05-29,3732.030029296875,3751.699951171875,3725.830078125,3742.070068359375,0,0.5892280308870124,21.920166015625,0.022803860198226392,0.132321335419927
2001-05-30,3745.570068359375,3759.9599609375,3653.31005859375,3662.0400390625,0,-2.1386566214662617,-80.030029296875,0.03618025149453721,0.13556742939600083
2001-06-01,3637.030029296875,3651.320068359375,3555.739990234375,3557.639892578125,0,-2.0449301146931442,-74.27001953125,0.25,0.5
2001-06-04,3565.8798828125,3590.56005859375,3490.830078125,3498.3798828125,0,-1.6657113017326974,-59.260009765625,0.0,0.0
2001-06-05,3495.989990234375,3510.679931640625,3434.8798828125,3460.0400390625,0,-1.0959314035151824,-38.33984375,0.0,0.0
2001-06-07,3455.860107421875,3459.510009765625,3395.52001953125,3457.239990234375,0,-0.0020266727076112545,-0.070068359375,0.0,0.0
2001-06-20,3410.10009765625,3420.330078125,3369.31005859375,3406.050048828125,0,-0.14365213251125164,-4.89990234375,-0.014335878713561123,0.13293875294948257
2001-06-21,3408.280029296875,3427.75,3385.8701171875,3405.639892578125,0,-0.012041991283751052,-0.41015625,0.02554347826086956,0.088768115942029
2001-06-22,3402.139892578125,3409.760009765625,3361.7900390625,3381.760009765625,0,-0.7011863721863576,-23.8798828125,0.051527469820152744,0.10283321015028332
2001-06-25,3378.169921875,3378.169921875,3306.830078125,3318.669921875,0,-1.8655992059885218,-63.090087890625,0.02622368812845003,0.18461142032570602
2001-06-26,3313.1298828125,3417.93994140625,3287.93994140625,3407.320068359375,0,2.6712553092441693,88.650146484375,0.03476602762317048,0.0962533498247784
2001-06-27,3407.679931640625,3434.1298828125,3378.530029296875,3411.639892578125,0,0.12678069955518456,4.31982421875,0.009200174825174826,0.1367035742035742
2001-06-28,3411.679931640625,3427.3701171875,3391.719970703125,3404.860107421875,0,-0.1987251107890664,-6.77978515625,0.01588872270052045,0.19262488447881704
2001-06-29,3406.7900390625,3474.7099609375,3394.909912109375,3456.780029296875,0,1.5248768007186442,51.919921875,0.03216936682845774,0.16073450959814595
2001-07-02,3459.14990234375,3487.0,3418.280029296875,3426.030029296875,0,-0.889556169018213,-30.75,0.1340909090909091,0.4261363636363636
2001-07-03,3452.110107421875,3452.110107421875,3300.14990234375,3312.2900390625,0,-3.319877212451572,-113.739990234375,-0.05238095238095238,0.3619047619047619
2001-07-05,3321.139892578125,3364.800048828125,3306.739990234375,3317.6298828125,0,0.1736174077399566,5.75,0.041025641025641026,0.12350427350427351
2001-07-06,3317.6298828125,3317.6298828125,3286.739990234375,3305.780029296875,0,-0.35717828492608517,-11.849853515625,0.10606060606060606,0.1590909090909091
2001-07-09,3290.85009765625,3299.570068359375,3260.679931640625,3290.81005859375,0,-0.45284231166188293,-14.969970703125,0.012336682037768993,0.18656812692138783
2001-07-10,3300.97998046875,3340.8798828125,3296.409912109375,3328.27001953125,0,1.138320360960221,37.4599609375,0.0454110779930452,0.13980377545951314
2001-07-11,3328.3701171875,3388.75,3316.85009765625,3376.2099609375,0,1.4403861803556905,47.93994140625,0.01686799719887955,0.1197829131652661
2001-07-12,3390.340087890625,3459.3701171875,3384.739990234375,3452.75,0,2.2670402595828643,76.5400390625,0.03081140350877194,0.12478070175438598
2001-07-13,3470.93994140625,3513.7900390625,3438.030029296875,3453.989990234375,0,0.035913119524288994,1.239990234375,0.01833108151579489,0.1494312552274336
2001-07-16,3453.6298828125,3478.110107421875,3427.820068359375,3434.830078125,0,-0.5547182291653074,-19.159912109375,0.019101005090588423,0.09772875080166747
2001-07-17,3414.06005859375,3440.2900390625,3397.64990234375,3431.929931640625,0,-0.08443347759310438,-2.900146484375,0.006069173881673883,0.1246621065566378
2001-07-18,3434.93994140625,3446.179931640625,3377.580078125,3383.409912109375,0,-1.413782346892356,-48.52001953125,0.004261334272962182,0.142512802443035
2001-07-19,3372.919921875,3380.27001953125,3352.1201171875,3370.929931640625,0,-0.36885806901739704,-12.47998046875,0.02036781711439246,0.11581165536644986
2001-07-20,3375.820068359375,3389.489990234375,3331.419921875,3340.75,0,-0.8952998802302714,-30.179931640625,0.04042703123014002,0.15151047858301747
2001-07-23,3340.889892578125,3340.889892578125,3310.949951171875,3330.97998046875,0,-0.292449884943502,-9.77001953125,-0.011416585206907786,0.11942245030954708
2001-07-24,3326.840087890625,3340.909912109375,3306.169921875,3335.080078125,0,0.12308983183000333,4.10009765625,0.008236760461760457,0.12703867243867245
2001-07-25,3307.159912109375,3338.219970703125,3296.429931640625,3301.969970703125,0,-0.9927829811057998,-33.110107421875,0.01231856896491043,0.11746749727237528
2001-07-26,3298.639892578125,3318.60009765625,3254.280029296875,3259.030029296875,0,-1.3004340374757062,-42.93994140625,-0.008297388831928305,0.12833580558087138
2001-07-27,3260.0400390625,3278.85009765625,3241.659912109375,3251.530029296875,0,-0.23012982183592268,-7.5,-0.0037349808569566638,0.12438884815900947
2001-07-30,3255.919921875,3289.4599609375,3249.4599609375,3285.889892578125,0,1.056729077439278,34.35986328125,0.00799865009542429,0.1160046315691477
2001-07-31,3288.860107421875,3335.669921875,3255.97998046875,3329.280029296875,0,1.3204988035891319,43.39013671875,0.012539708307565449,0.121478921871779
2001-08-01,3335.0,3346.2099609375,3276.719970703125,3284.169921875,0,-1.354950830957946,-45.110107421875,0.009084995150568917,0.09588556934868409
2001-08-02,3293.830078125,3310.860107421875,3278.5400390625,3298.780029296875,0,0.4448645401859741,14.610107421875,0.03258888903754976,0.13247839858554142
2001-08-03,3300.02001953125,3337.7900390625,3300.02001953125,3325.3798828125,0,0.8063542667103629,26.599853515625,0.021990382778054013,0.14708852157482294
2001-08-06,3323.360107421875,3356.340087890625,3322.43994140625,3329.949951171875,0,0.13742996350569747,4.570068359375,0.024522363222820545,0.12877248090662724
2001-08-07,3322.81005859375,3345.97998046875,3317.43994140625,3319.669921875,0,-0.30871422837022156,-10.280029296875,0.00934620798145388,0.097714829796797
2001-08-08,3317.510009765625,3321.179931640625,3294.18994140625,3302.320068359375,0,-0.5226379105132684,-17.349853515625,0.01384316460304302,0.12067324350758998
2001-08-09,3290.860107421875,3324.9599609375,3279.6201171875,3319.610107421875,0,0.5235724794868224,17.2900390625,0.020619596980898363,0.12830121996217883
2001-08-10,3312.5,3335.7099609375,3308.760009765625,3316.2099609375,0,-0.10242607939929815,-3.400146484375,0.020525940153447317,0.1183346023603903
2001-08-13,3321.18994140625,3332.280029296875,3283.43994140625,3287.6201171875,0,-0.86212405386773,-28.58984375,0.021848472113883077,0.12694763759832253
2001-08-14,3290.580078125,3336.469970703125,3290.580078125,3331.889892578125,0,1.3465599373597037,44.269775390625,0.029723573180363318,0.12404923722824956
2001-08-16,3326.239990234375,3357.070068359375,3321.739990234375,3337.909912109375,0,0.18067882569168248,6.02001953125,0.01606764509203533,0.1517839042490611
2001-08-17,3341.949951171875,3359.070068359375,3293.830078125,3296.7099609375,0,-1.2343038684899388,-41.199951171875,0.023799467085912115,0.12092777923979964
2001-08-20,3287.68994140625,3290.239990234375,3271.5400390625,3278.919921875,0,-0.5396300940420318,-17.7900390625,0.032304141747783365,0.13819028434635375
2001-08-21,3286.1298828125,3310.530029296875,3286.1298828125,3297.429931640625,0,0.5645154565116828,18.510009765625,0.015527223454052726,0.12257015434676193
2001-08-23,3307.2900390625,3316.330078125,3292.659912109375,3308.7900390625,0,0.3445139899067584,11.360107421875,0.012360326688815064,0.12755961609449978
2001-08-24,3302.219970703125,3308.89990234375,3287.580078125,3305.510009765625,0,-0.09913077766047218,-3.280029296875,0.026734361825538316,0.12186699379052318
2001-08-27,3318.43994140625,3337.93994140625,3310.2900390625,3318.320068359375,0,0.3875365240433304,12.81005859375,0.026690151827039432,0.1381082542177643
2001-08-28,3318.64990234375,3333.169921875,3308.35009765625,3313.070068359375,0,-0.15821258624384438,-5.25,0.01728610731270305,0.140856660413398
2001-08-29,3282.300048828125,3327.669921875,3282.300048828125,3300.6201171875,0,-0.375782911770417,-12.449951171875,0.01400851599381011,0.16487208461473163
2001-08-30,3296.780029296875,3305.97998046875,3281.169921875,3286.8701171875,0,-0.41658838375245866,-13.75,0.019034734065037105,0.10110414445262929
2001-08-31,3282.389892578125,3282.389892578125,3241.1201171875,3244.949951171875,0,-1.275382492189714,-41.920166015625,-0.0035949127125597716,0.11526508583231271
2001-09-03,3245.7099609375,3267.929931640625,3222.75,3227.1201171875,0,-0.5494640673251672,-17.829833984375,0.023181158162361163,0.12032208045365943
2001-09-04,3227.860107421875,3246.760009765625,3209.840087890625,3231.60009765625,0,0.1388228608191433,4.47998046875,0.009732417736196076,0.14622114451459542
2001-09-05,3232.8798828125,3245.989990234375,3218.0400390625,3228.60009765625,0,-0.09283326863913643,-3.0,0.012999842430876913,0.11662564064288203
2001-09-06,3219.840087890625,3233.489990234375,3187.659912109375,3202.550048828125,0,-0.8068527547600457,-26.050048828125,0.0026495072013939937,0.11447876920922744
2001-09-07,3196.409912109375,3203.5400390625,3166.969970703125,3198.39990234375,0,-0.12958880957671948,-4.150146484375,0.017242738754477332,0.13061852205887742
2001-09-10,3224.89990234375,3224.89990234375,3180.85009765625,3183.6298828125,0,-0.4617940214551197,-14.77001953125,0.02481200175052635,0.11003725191020275
2001-09-11,3189.090087890625,3198.81005859375,3141.570068359375,3150.39990234375,0,-1.0437764970152141,-33.22998046875,0.010158188228840402,0.1178438101083029
2001-09-12,3030.2900390625,3046.219970703125,2954.35009765625,3032.7099609375,0,-3.735714355459896,-117.68994140625,0.011096075176172266,0.12617901623726868
2001-09-13,3038.8798828125,3068.489990234375,2982.159912109375,2987.5,0,-1.490744631693175,-45.2099609375,0.013916254380540095,0.10559544423830139
2001-09-14,2986.860107421875,2986.860107421875,2770.239990234375,2830.1201171875,0,-5.26794586820084,-157.3798828125,0.017989310746380157,0.11590545059054053
2001-09-17,2758.159912109375,2758.159912109375,2640.580078125,2680.97998046875,0,-5.269745825027439,-149.14013671875,0.017625153652931425,0.14003865373309815
2001-09-18,2680.0400390625,2814.070068359375,2680.0400390625,2782.469970703125,0,3.785555691342024,101.489990234375,0.03243864953388763,0.11322398589065256
2001-09-19,2785.3701171875,2817.47998046875,2785.3701171875,2804.159912109375,0,0.7795211317507489,21.68994140625,0.016742971081206367,0.11871172944702357
2001-09-20,2781.4599609375,2781.4599609375,2674.820068359375,2761.659912109375,0,-1.5156054337867708,-42.5,0.02564175568515847,0.12808581015178236
2001-09-21,2753.9599609375,2753.9599609375,2594.8701171875,2600.1201171875,0,-5.84937320535206,-161.539794921875,0.021236619441164898,0.14191625672307492
2001-09-24,2627.25,2688.949951171875,2627.25,2651.780029296875,0,1.986827907214317,51.659912109375,0.028905552731175514,0.14043947353555897
2001-09-25,2668.3701171875,2727.320068359375,2613.530029296875,2617.35009765625,0,-1.29837057599963,-34.429931640625,0.008115968387642973,0.13411587027382751
2001-09-26,2621.889892578125,2682.590087890625,2615.0400390625,2667.340087890625,0,1.9099466395091413,49.989990234375,0.02441450317500739,0.15651827397625712
2001-09-27,2674.2900390625,2726.969970703125,2669.050048828125,2715.5,0,1.8055407455545236,48.159912109375,4.864215929789595e-05,0.0911476444775625
2001-09-28,2727.340087890625,2830.35009765625,2727.340087890625,2811.60009765625,0,3.5389467006536446,96.10009765625,0.017509175802086253,0.11925759908968867
2001-10-01,2817.739990234375,2822.77001953125,2773.030029296875,2795.300048828125,0,-0.579742789229265,-16.300048828125,0.0063550713550713555,0.14257494757494757
2001-10-03,2802.239990234375,2808.449951171875,2742.85009765625,2754.949951171875,0,-1.4434979054633534,-40.35009765625,0.007787586130959625,0.12594199308054727
2001-10-04,2763.169921875,2798.68994140625,2763.169921875,2788.969970703125,0,1.2348688772650496,34.02001953125,0.014881894098761563,0.10751838522922859
2001-10-05,2789.10009765625,2826.159912109375,2765.2099609375,2812.89990234375,0,0.8580204122668356,23.929931640625,0.030041907605776217,0.11819113976048284
2001-10-08,2767.929931640625,2784.090087890625,2718.409912109375,2765.3701171875,0,-1.6897076613585638,-47.52978515625,0.015127574445756268,0.14062803358257905
2001-10-09,2772.2099609375,2802.340087890625,2772.2099609375,2794.419921875,0,1.0504852318663493,29.0498046875,0.012714135575407253,0.13231783149413204
2001-10-10,2836.739990234375,2904.590087890625,2836.739990234375,2896.60009765625,0,3.6565791340583242,102.18017578125,0.020480607117205053,0.10220745081569821
2001-10-11,2899.800048828125,2956.860107421875,2899.800048828125,2943.68994140625,0,1.625693646427151,47.08984375,-0.0024648999648999655,0.09363301613301614
2001-10-12,2960.5,2989.6298828125,2947.340087890625,2959.389892578125,0,0.5333425559206351,15.699951171875,0.001843413846254756,0.1294285181359045
2001-10-15,2951.68994140625,2983.330078125,2940.080078125,2976.300048828125,0,0.5714068393762206,16.91015625,-0.0014293752744839714,0.12710940931049625
2001-10-16,2978.110107421875,3002.0,2971.570068359375,2992.4599609375,0,0.5429530572946595,16.159912109375,-0.00995301552530468,0.11233299721251531
2001-10-17,2998.860107421875,3050.070068359375,2998.860107421875,3043.85009765625,0,1.717320779211029,51.39013671875,0.022930156263489595,0.13684062850729517
2001-10-18,3023.2900390625,3034.969970703125,2967.679931640625,2981.330078125,0,-2.0539782684893093,-62.52001953125,0.015426128452444237,0.11760835168729908
2001-10-19,3003.02001953125,3025.889892578125,3003.02001953125,3016.840087890625,0,1.1910794455861629,35.510009765625,-0.016694023569023574,0.13206340364428598
2001-10-22,3025.030029296875,3061.77001953125,2993.889892578125,3001.860107421875,0,-0.4965453929387409,-14.97998046875,0.0005082722351508476,0.13355147421621413
2001-10-23,3010.93994140625,3065.47998046875,3010.93994140625,3061.909912109375,0,2.0004198243293025,60.0498046875,0.005511750154607298,0.11635833554200899
2001-10-24,3057.0,3083.64990234375,3026.6298828125,3040.159912109375,0,-0.7103409513775083,-21.75,0.032557404146387185,0.12591915930898984
2001-10-25,3047.389892578125,3066.0400390625,3013.830078125,3022.159912109375,0,-0.5920741184798683,-18.0,-0.01003494327023739,0.10480571353120373
2001-10-29,3028.7099609375,3063.89990234375,3004.030029296875,3009.330078125,0,-0.4245253182324271,-12.829833984375,0.006148606510448615,0.1540182916498706
2001-10-30,2995.3701171875,2995.3701171875,2953.3798828125,2957.449951171875,0,-1.7239759549889433,-51.880126953125,0.025092018024710325,0.11770596924443082
2001-10-31,2958.389892578125,2998.699951171875,2942.489990234375,2989.35009765625,0,1.0786369004058605,31.900146484375,0.005269058133379742,0.10849130210939258
2001-11-01,3003.949951171875,3062.77001953125,3003.949951171875,3049.800048828125,0,2.0221770350441703,60.449951171875,0.01918127765953853,0.12221132732002296
2001-11-02,3059.52001953125,3100.2900390625,3040.840087890625,3052.60009765625,0,0.09181089852763336,2.800048828125,0.011410707956760587,0.12148070618465351
2001-11-05,3058.110107421875,3070.659912109375,3030.570068359375,3037.010009765625,0,-0.5107150426482243,-15.590087890625,0.03361313455063455,0.17258627946127944
2001-11-06,3038.02001953125,3087.590087890625,3038.02001953125,3068.889892578125,0,1.0497128000892086,31.8798828125,0.0038092156308236723,0.1307292777016395
2001-11-07,3071.780029296875,3109.260009765625,3006.969970703125,3013.93994140625,0,-1.7905481491782171,-54.949951171875,0.014592084869862644,0.1272191417407467
2001-11-08,3020.389892578125,3067.550048828125,3017.409912109375,3059.969970703125,0,1.5272377748641652,46.030029296875,0.023342384417653243,0.09394925962130261
2001-11-09,3070.580078125,3092.010009765625,3069.6201171875,3079.669921875,0,0.6437955718679333,19.699951171875,0.015535729379871641,0.13591213992887635
2001-11-12,3084.419921875,3106.429931640625,3081.14990234375,3094.139892578125,0,0.4698545970899026,14.469970703125,0.01865121118593341,0.11447051533857093
2001-11-13,3093.780029296875,3101.580078125,3059.419921875,3077.18994140625,0,-0.5478081715869609,-16.949951171875,0.0285289146444525,0.11735939359445335
2001-11-14,3079.8798828125,3124.330078125,3079.8798828125,3113.0400390625,0,1.1650271299101789,35.85009765625,0.03448999208676627,0.1425738258157613
